"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3,912488229E1;-9,406439209E-1;2,468666382E0;1,051608170E1
3,922468129E1;-8,789721680E-1;3,017874298E0;9,734856262E0
3,932448217E1;-1,063388672E0;2,862198029E0;8,656498718E0
3,942428217E1;-1,216969299E0;3,192710724E0;9,087003479E0
3,952408117E1;-1,444496155E0;2,824326782E0;1,096649506E1
3,962388117E1;-1,332079926E0;3,202440491E0;1,048449738E1
3,972368117E1;-9,397457886E-1;3,364703064E0;1,044961990E1
3,982348017E1;-4,424798584E-1;3,246598663E0;9,165739746E0
3,992328017E1;-1,205592957E0;3,184178467E0;8,487649841E0
4,002308017E1;-9,445358276E-2;2,950813751E0;9,578730927E0
4,012287917E1;-1,216071167E0;2,919828186E0;8,458310852E0
