"Time (s)";"Temperature (°C)"
3,055634009E2;3,179296875E1
3,056634009E2;3,178515625E1
3,057634009E2;3,180078125E1
3,058634009E2;3,181250000E1
3,059634009E2;3,180078125E1
3,060634009E2;3,176953125E1
3,061634009E2;3,176953125E1
3,062634009E2;3,177734375E1
3,063634009E2;3,179296875E1
3,064634009E2;3,177734375E1
3,065634009E2;3,178515625E1
3,066634009E2;3,176171875E1
3,067634009E2;3,182031250E1
3,068634009E2;3,178515625E1
3,069634009E2;3,180078125E1
3,070634009E2;3,179296875E1
3,071634009E2;3,177734375E1
3,072634009E2;3,183203125E1
3,073634009E2;3,176953125E1
3,074634009E2;3,177734375E1
3,075634009E2;3,176171875E1
3,076634009E2;3,175390625E1
3,077634009E2;3,179296875E1
3,078634009E2;3,177734375E1
3,079634009E2;3,176953125E1
3,080634009E2;3,173437500E1
3,081634009E2;3,176171875E1
3,082634009E2;3,176171875E1
3,083634009E2;3,176953125E1
3,084634009E2;3,178515625E1
3,085634009E2;3,181250000E1
3,086634009E2;3,177734375E1
3,087634009E2;3,178515625E1
3,088634009E2;3,174609375E1
3,089634009E2;3,179296875E1
3,090634009E2;3,179296875E1
3,091634009E2;3,176953125E1
3,092634009E2;3,175390625E1
3,093634009E2;3,176953125E1
3,094634009E2;3,177734375E1
3,095634009E2;3,177734375E1
3,096634009E2;3,175390625E1
3,097634009E2;3,178515625E1
3,098634009E2;3,175390625E1
3,099634009E2;3,176171875E1
3,100634009E2;3,174609375E1
3,101634009E2;3,176171875E1
3,102634009E2;3,176171875E1
3,103634009E2;3,174609375E1
3,104634009E2;3,172656250E1
3,105634009E2;3,173437500E1
3,106634009E2;3,177734375E1
3,107634009E2;3,176171875E1
3,108634009E2;3,175390625E1
3,109634009E2;3,176171875E1
3,110634009E2;3,172265625E1
3,111634009E2;3,171093750E1
3,112634009E2;3,175390625E1
3,113634009E2;3,169921875E1
3,114634009E2;3,169921875E1
3,115634009E2;3,171093750E1
3,116634009E2;3,164453125E1
3,117634009E2;3,170703125E1
3,118634009E2;3,170312500E1
3,119634009E2;3,169921875E1
3,120634009E2;3,171093750E1
3,121634009E2;3,168359375E1
3,122634009E2;3,165234375E1
3,123634009E2;3,172265625E1
3,124634009E2;3,164453125E1
3,125634009E2;3,165234375E1
3,126634009E2;3,167578125E1
3,127634009E2;3,166015625E1
3,128634009E2;3,166015625E1
3,129634009E2;3,163671875E1
3,130634009E2;3,160156250E1
3,131634009E2;3,160156250E1
3,132634009E2;3,163671875E1
3,133634009E2;3,166015625E1
3,134634009E2;3,162109375E1
3,135634009E2;3,159375000E1
3,136634009E2;3,162109375E1
3,137634009E2;3,160156250E1
3,138634009E2;3,160156250E1
3,139634009E2;3,164453125E1
3,140634009E2;3,164453125E1
3,141634009E2;3,161328125E1
3,142634009E2;3,163671875E1
3,143634009E2;3,159375000E1
3,144634009E2;3,160156250E1
3,145634009E2;3,160156250E1
3,146634009E2;3,161328125E1
3,147634009E2;3,163671875E1
3,148634009E2;3,166015625E1
3,149634009E2;3,161328125E1
3,150634009E2;3,166015625E1
3,151634009E2;3,162890625E1
3,152634009E2;3,159375000E1
3,153634009E2;3,165234375E1
3,154634009E2;3,161328125E1
3,155634009E2;3,162890625E1
3,156634009E2;3,162109375E1
3,157634009E2;3,162890625E1
3,158634009E2;3,154296875E1
3,159634009E2;3,162890625E1
3,160634009E2;3,158593750E1
3,161634009E2;3,160156250E1
3,162634009E2;3,157812500E1
3,163634009E2;3,158593750E1
3,164634009E2;3,155078125E1
3,165634009E2;3,158203125E1
3,166634009E2;3,158593750E1
3,167634009E2;3,157812500E1
3,168634009E2;3,158593750E1
3,169634009E2;3,156640625E1
3,170634009E2;3,159375000E1
3,171634009E2;3,157031250E1
3,172634009E2;3,159375000E1
3,173634009E2;3,159375000E1
3,174634009E2;3,157031250E1
3,175634009E2;3,155468750E1
3,176634009E2;3,162109375E1
3,177634009E2;3,155859375E1
3,178634009E2;3,158593750E1
3,179634009E2;3,157421875E1
3,180634009E2;3,161328125E1
3,181634009E2;3,162890625E1
3,182634009E2;3,159765625E1
3,183634009E2;3,160156250E1
3,184634009E2;3,157031250E1
3,185634009E2;3,157812500E1
3,186634009E2;3,158593750E1
3,187634009E2;3,157031250E1
3,188634009E2;3,159375000E1
3,189634009E2;3,160156250E1
3,190634009E2;3,159375000E1
3,191634009E2;3,157421875E1
3,192634009E2;3,153515625E1
3,193634009E2;3,156250000E1
3,194634009E2;3,154687500E1
3,195634009E2;3,158984375E1
3,196634009E2;3,153515625E1
3,197634009E2;3,153515625E1
3,198634009E2;3,155468750E1
3,199634009E2;3,154687500E1
3,200634009E2;3,153515625E1
3,201634009E2;3,151171875E1
3,202634009E2;3,154687500E1
3,203634009E2;3,152734375E1
3,204634009E2;3,157421875E1
3,205634009E2;3,151953125E1
3,206634009E2;3,153515625E1
3,207634009E2;3,153515625E1
3,208634009E2;3,156250000E1
3,209634009E2;3,153515625E1
3,210634009E2;3,155468750E1
3,211634009E2;3,152734375E1
3,212634009E2;3,149609375E1
3,213634009E2;3,154687500E1
3,214634009E2;3,149609375E1
3,215634009E2;3,153515625E1
3,216634009E2;3,151953125E1
3,217634009E2;3,155468750E1
3,218634009E2;3,149609375E1
3,219634009E2;3,151171875E1
3,220634009E2;3,153515625E1
3,221634009E2;3,156250000E1
3,222634009E2;3,150390625E1
3,223634009E2;3,153515625E1
3,224634009E2;3,155468750E1
3,225634009E2;3,151953125E1
3,226634009E2;3,156250000E1
3,227634009E2;3,148828125E1
3,228634009E2;3,153515625E1
3,229634009E2;3,151171875E1
3,230634009E2;3,151953125E1
3,231634009E2;3,148828125E1
3,232634009E2;3,152734375E1
3,233634009E2;3,152734375E1
3,234634009E2;3,151953125E1
3,235634009E2;3,154687500E1
3,236634009E2;3,152734375E1
3,237634009E2;3,153515625E1
3,238634009E2;3,151171875E1
3,239634009E2;3,149609375E1
3,240634009E2;3,155468750E1
3,241634009E2;3,144531250E1
3,242634009E2;3,149609375E1
3,243634009E2;3,151171875E1
3,244634009E2;3,152734375E1
3,245634009E2;3,150390625E1
3,246634009E2;3,151171875E1
3,247634009E2;3,148046875E1
3,248634009E2;3,148828125E1
3,249634009E2;3,148828125E1
3,250634009E2;3,150390625E1
3,251634009E2;3,148828125E1
3,252634009E2;3,148828125E1
3,253634009E2;3,146875000E1
3,254634009E2;3,146875000E1
3,255634009E2;3,150390625E1
3,256634009E2;3,148046875E1
3,257634009E2;3,148828125E1
3,258634009E2;3,145312500E1
3,259634009E2;3,148046875E1
3,260634009E2;3,146875000E1
3,261634009E2;3,146093750E1
3,262634009E2;3,144140625E1
3,263634009E2;3,145312500E1
3,264634009E2;3,145312500E1
3,265634009E2;3,143359375E1
3,266634009E2;3,141406250E1
3,267634009E2;3,142187500E1
3,268634009E2;3,142187500E1
3,269634009E2;3,141406250E1
3,270634009E2;3,142187500E1
3,271634009E2;3,142968750E1
3,272634009E2;3,141406250E1
3,273634009E2;3,137890625E1
3,274634009E2;3,136328125E1
3,275634009E2;3,137109375E1
3,276634009E2;3,133593750E1
3,277634009E2;3,142187500E1
3,278634009E2;3,137890625E1
3,279634009E2;3,137890625E1
3,280634009E2;3,135546875E1
3,281634009E2;3,135546875E1
3,282634009E2;3,134765625E1
3,283634009E2;3,135546875E1
3,284634009E2;3,137890625E1
3,285634009E2;3,138671875E1
3,286634009E2;3,135546875E1
3,287634009E2;3,137109375E1
3,288634009E2;3,134765625E1
3,289634009E2;3,129296875E1
3,290634009E2;3,131250000E1
3,291634009E2;3,132031250E1
3,292634009E2;3,133593750E1
3,293634009E2;3,135156250E1
3,294634009E2;3,130859375E1
3,295634009E2;3,134765625E1
3,296634009E2;3,135156250E1
3,297634009E2;3,130078125E1
3,298634009E2;3,134765625E1
3,299634009E2;3,129687500E1
3,300634009E2;3,130859375E1
3,301634009E2;3,130468750E1
3,302634009E2;3,129296875E1
3,303634009E2;3,133593750E1
3,304634009E2;3,139062500E1
3,305634009E2;3,133203125E1
3,306634009E2;3,130859375E1
3,307634009E2;3,128906250E1
3,308634009E2;3,130859375E1
3,309634009E2;3,130859375E1
3,310634009E2;3,132031250E1
3,311634009E2;3,132812500E1
3,312634009E2;3,131640625E1
3,313634009E2;3,131250000E1
3,314634009E2;3,129687500E1
3,315634009E2;3,131250000E1
3,316634009E2;3,131250000E1
3,317634009E2;3,129687500E1
3,318634009E2;3,128125000E1
3,319634009E2;3,129687500E1
3,320634009E2;3,128906250E1
3,321634009E2;3,126953125E1
3,322634009E2;3,131250000E1
3,323634009E2;3,131640625E1
3,324634009E2;3,132421875E1
3,325634009E2;3,128515625E1
3,326634009E2;3,130468750E1
3,327634009E2;3,128906250E1
3,328634009E2;3,129687500E1
3,329634009E2;3,130468750E1
3,330634009E2;3,128906250E1
3,331634009E2;3,125390625E1
3,332634009E2;3,128906250E1
3,333634009E2;3,125390625E1
3,334634009E2;3,126171875E1
3,335634009E2;3,128125000E1
3,336634009E2;3,128906250E1
3,337634009E2;3,124609375E1
3,338634009E2;3,128125000E1
3,339634009E2;3,128906250E1
3,340634009E2;3,125390625E1
3,341634009E2;3,126953125E1
3,342634009E2;3,128125000E1
3,343634009E2;3,126171875E1
3,344634009E2;3,128125000E1
3,345634009E2;3,124609375E1
3,346634009E2;3,128125000E1
3,347634009E2;3,128125000E1
3,348634009E2;3,123046875E1
3,349634009E2;3,119531250E1
3,350634009E2;3,124609375E1
3,351634009E2;3,126953125E1
3,352634009E2;3,125390625E1
3,353634009E2;3,128906250E1
3,354634009E2;3,126171875E1
3,355634009E2;3,126953125E1
3,356634009E2;3,126953125E1
3,357634009E2;3,123046875E1
3,358634009E2;3,120312500E1
3,359634009E2;3,122265625E1
3,360634009E2;3,119140625E1
3,361634009E2;3,119531250E1
3,362634009E2;3,122265625E1
3,363634009E2;3,125390625E1
3,364634009E2;3,121484375E1
3,365634009E2;3,118750000E1
3,366634009E2;3,123046875E1
3,367634009E2;3,123828125E1
3,368634009E2;3,120312500E1
3,369634009E2;3,125390625E1
3,370634009E2;3,122265625E1
3,371634009E2;3,118359375E1
3,372634009E2;3,119531250E1
3,373634009E2;3,122265625E1
3,374634009E2;3,119921875E1
3,375634009E2;3,119531250E1
3,376634009E2;3,119140625E1
3,377634009E2;3,121484375E1
3,378634009E2;3,115625000E1
3,379634009E2;3,118750000E1
3,380634009E2;3,116796875E1
3,381634009E2;3,122265625E1
3,382634009E2;3,119140625E1
3,383634009E2;3,118359375E1
3,384634009E2;3,116406250E1
3,385634009E2;3,121484375E1
3,386634009E2;3,116796875E1
3,387634009E2;3,118359375E1
3,388634009E2;3,113671875E1
3,389634009E2;3,123046875E1
3,390634009E2;3,121875000E1
3,391634009E2;3,118359375E1
3,392634009E2;3,114843750E1
3,393634009E2;3,116796875E1
3,394634009E2;3,119140625E1
3,395634009E2;3,117968750E1
3,396634009E2;3,114843750E1
3,397634009E2;3,116406250E1
3,398634009E2;3,113671875E1
3,399634009E2;3,118359375E1
3,400634009E2;3,112109375E1
3,401634009E2;3,119921875E1
3,402634009E2;3,116796875E1
3,403634009E2;3,112890625E1
3,404634009E2;3,113281250E1
3,405634009E2;3,116406250E1
3,406634009E2;3,117968750E1
3,407634009E2;3,111328125E1
3,408634009E2;3,107812500E1
3,409634009E2;3,108203125E1
3,410634009E2;3,107031250E1
3,411634009E2;3,105078125E1
3,412634009E2;3,108984375E1
3,413634009E2;3,105468750E1
3,414634009E2;3,105078125E1
3,415634009E2;3,108984375E1
3,416634009E2;3,107031250E1
3,417634009E2;3,105859375E1
3,418634009E2;3,107031250E1
3,419634009E2;3,108203125E1
3,420634009E2;3,106640625E1
3,421634009E2;3,107031250E1
3,422634009E2;3,107031250E1
3,423634009E2;3,108203125E1
3,424634009E2;3,108203125E1
3,425634009E2;3,106250000E1
3,426634009E2;3,108203125E1
3,427634009E2;3,110156250E1
3,428634009E2;3,109765625E1
3,429634009E2;3,107812500E1
3,430634009E2;3,106250000E1
3,431634009E2;3,104687500E1
3,432634009E2;3,103125000E1
3,433634009E2;3,105078125E1
3,434634009E2;3,103906250E1
3,435634009E2;3,102734375E1
3,436634009E2;3,105468750E1
3,437634009E2;3,107031250E1
3,438634009E2;3,106250000E1
3,439634009E2;3,107812500E1
3,440634009E2;3,109375000E1
3,441634009E2;3,104687500E1
3,442634009E2;3,103515625E1
3,443634009E2;3,103906250E1
3,444634009E2;3,105468750E1
3,445634009E2;3,104687500E1
3,446634009E2;3,101562500E1
3,447634009E2;3,103125000E1
3,448634009E2;3,103906250E1
3,449634009E2;3,105468750E1
3,450634009E2;3,106640625E1
3,451634009E2;3,100390625E1
3,452634009E2;3,105468750E1
3,453634009E2;3,102343750E1
3,454634009E2;3,103125000E1
3,455634009E2;3,105468750E1
3,456634009E2;3,105859375E1
3,457634009E2;3,107812500E1
3,458634009E2;3,103125000E1
3,459634009E2;3,105859375E1
3,460634009E2;3,102734375E1
3,461634009E2;3,103906250E1
3,462634009E2;3,100390625E1
3,463634009E2;3,098828125E1
3,464634009E2;3,103906250E1
3,465634009E2;3,103125000E1
3,466634009E2;3,102343750E1
3,467634009E2;3,102343750E1
3,468634009E2;3,100390625E1
3,469634009E2;3,103125000E1
3,470634009E2;3,102343750E1
3,471634009E2;3,098046875E1
3,472634009E2;3,102343750E1
3,473634009E2;3,103125000E1
3,474634009E2;3,101562500E1
3,475634009E2;3,103125000E1
3,476634009E2;3,100390625E1
3,477634009E2;3,099609375E1
3,478634009E2;3,103125000E1
3,479634009E2;3,101562500E1
3,480634009E2;3,100390625E1
3,481634009E2;3,102343750E1
3,482634009E2;3,102343750E1
3,483634009E2;3,097265625E1
3,484634009E2;3,103125000E1
3,485634009E2;3,100390625E1
3,486634009E2;3,099609375E1
3,487634009E2;3,098828125E1
3,488634009E2;3,098828125E1
3,489634009E2;3,098046875E1
3,490634009E2;3,097265625E1
3,491634009E2;3,102343750E1
3,492634009E2;3,098046875E1
3,493634009E2;3,101562500E1
3,494634009E2;3,101562500E1
3,495634009E2;3,098046875E1
3,496634009E2;3,098828125E1
3,497634009E2;3,099609375E1
3,498634009E2;3,100390625E1
3,499634009E2;3,101562500E1
3,500634009E2;3,099609375E1
3,501634009E2;3,098046875E1
3,502634009E2;3,097265625E1
3,503634009E2;3,098046875E1
3,504634009E2;3,094921875E1
3,505634009E2;3,097265625E1
3,506634009E2;3,099609375E1
3,507634009E2;3,098828125E1
3,508634009E2;3,096484375E1
3,509634009E2;3,100390625E1
3,510634009E2;3,098828125E1
3,511634009E2;3,096484375E1
3,512634009E2;3,095703125E1
3,513634009E2;3,098828125E1
3,514634009E2;3,100390625E1
3,515634009E2;3,095703125E1
3,516634009E2;3,097265625E1
3,517634009E2;3,094921875E1
3,518634009E2;3,099609375E1
3,519634009E2;3,097265625E1
3,520634009E2;3,096484375E1
3,521634009E2;3,094531250E1
3,522634009E2;3,091796875E1
3,523634009E2;3,093750000E1
3,524634009E2;3,098046875E1
3,525634009E2;3,097265625E1
3,526634009E2;3,097265625E1
3,527634009E2;3,093359375E1
3,528634009E2;3,096484375E1
3,529634009E2;3,096484375E1
3,530634009E2;3,095703125E1
3,531634009E2;3,095703125E1
3,532634009E2;3,093750000E1
3,533634009E2;3,096093750E1
3,534634009E2;3,094921875E1
3,535634009E2;3,094921875E1
3,536634009E2;3,093750000E1
3,537634009E2;3,092968750E1
3,538634009E2;3,094921875E1
3,539634009E2;3,094921875E1
3,540634009E2;3,095703125E1
3,541634009E2;3,092578125E1
3,542634009E2;3,093750000E1
3,543634009E2;3,095312500E1
3,544634009E2;3,089062500E1
3,545634009E2;3,087109375E1
3,546634009E2;3,092187500E1
3,547634009E2;3,092578125E1
3,548634009E2;3,089062500E1
3,549634009E2;3,092968750E1
3,550634009E2;3,093750000E1
3,551634009E2;3,093359375E1
3,552634009E2;3,089843750E1
3,553634009E2;3,088671875E1
3,554634009E2;3,088671875E1
3,555634009E2;3,088671875E1
3,558597807E2;3,198828125E1
3,559597807E2;3,199218750E1
3,560597807E2;3,207812500E1
3,561597807E2;3,201953125E1
3,562597807E2;3,210937500E1
3,563597807E2;3,208593750E1
3,564597807E2;3,208203125E1
3,565597807E2;3,211718750E1
3,566597807E2;3,211718750E1
3,567597807E2;3,219921875E1
3,568597807E2;3,219921875E1
3,569597807E2;3,217578125E1
3,570597807E2;3,219531250E1
3,571597807E2;3,228515625E1
3,572597807E2;3,229296875E1
3,573597807E2;3,230859375E1
3,574597807E2;3,234375000E1
3,575597807E2;3,234765625E1
3,576597807E2;3,235937500E1
3,577597807E2;3,238281250E1
3,578597807E2;3,239843750E1
3,579597807E2;3,246484375E1
3,580597807E2;3,245703125E1
3,581597807E2;3,244531250E1
3,582597807E2;3,247656250E1
3,583597807E2;3,253125000E1
3,584597807E2;3,249218750E1
3,585597807E2;3,255859375E1
3,586597807E2;3,256640625E1
3,587597807E2;3,260546875E1
3,588597807E2;3,261718750E1
3,589597807E2;3,261718750E1
3,590597807E2;3,262500000E1
3,591597807E2;3,262500000E1
3,592597807E2;3,269921875E1
3,593597807E2;3,274218750E1
3,594597807E2;3,278906250E1
3,595597807E2;3,275781250E1
3,596597807E2;3,278906250E1
3,597597807E2;3,278906250E1
3,598597807E2;3,283984375E1
3,599597807E2;3,283984375E1
3,600597807E2;3,283203125E1
3,601597807E2;3,285156250E1
3,602597807E2;3,289843750E1
3,603597807E2;3,290625000E1
3,604597807E2;3,296484375E1
3,605597807E2;3,288281250E1
3,606597807E2;3,296484375E1
3,607597807E2;3,296484375E1
3,608597807E2;3,298437500E1
3,609597807E2;3,300781250E1
3,610597807E2;3,303125000E1
3,611597807E2;3,306250000E1
3,612597807E2;3,305468750E1
3,613597807E2;3,313671875E1
3,614597807E2;3,309765625E1
3,615597807E2;3,312109375E1
3,616597807E2;3,317187500E1
3,617597807E2;3,316406250E1
3,618597807E2;3,319531250E1
3,619597807E2;3,318750000E1
3,620597807E2;3,317187500E1
3,621597807E2;3,321093750E1
3,622597807E2;3,322265625E1
3,623597807E2;3,319531250E1
3,624597807E2;3,323437500E1
3,625597807E2;3,322265625E1
3,626597807E2;3,329687500E1
3,627597807E2;3,328125000E1
3,628597807E2;3,327343750E1
3,629597807E2;3,332031250E1
3,630597807E2;3,331250000E1
3,631597807E2;3,335546875E1
3,632597807E2;3,335937500E1
3,633597807E2;3,336718750E1
3,634597807E2;3,337109375E1
3,635597807E2;3,338671875E1
3,636597807E2;3,341406250E1
3,637597807E2;3,343750000E1
3,638597807E2;3,346093750E1
3,639597807E2;3,343750000E1
3,640597807E2;3,342968750E1
3,641597807E2;3,348046875E1
3,642597807E2;3,347265625E1
3,643597807E2;3,349609375E1
3,644597807E2;3,352343750E1
3,645597807E2;3,347265625E1
3,646597807E2;3,350000000E1
3,647597807E2;3,351171875E1
3,648597807E2;3,356250000E1
3,649597807E2;3,355468750E1
3,650597807E2;3,356250000E1
3,651597807E2;3,351953125E1
3,652597807E2;3,356250000E1
3,653597807E2;3,358593750E1
3,654597807E2;3,361328125E1
3,655597807E2;3,361328125E1
3,656597807E2;3,359375000E1
3,657597807E2;3,357031250E1
3,658597807E2;3,362109375E1
3,659597807E2;3,361718750E1
3,660597807E2;3,362500000E1
3,661597807E2;3,367578125E1
3,662597807E2;3,363671875E1
3,663597807E2;3,367187500E1
3,664597807E2;3,367187500E1
3,665597807E2;3,366015625E1
3,666597807E2;3,364453125E1
3,667597807E2;3,368750000E1
3,668597807E2;3,367187500E1
3,669597807E2;3,368750000E1
3,670597807E2;3,369531250E1
3,671597807E2;3,369531250E1
3,672597807E2;3,371093750E1
3,673597807E2;3,368750000E1
3,674597807E2;3,371093750E1
3,675597807E2;3,370312500E1
3,676597807E2;3,371875000E1
3,677597807E2;3,369531250E1
3,678597807E2;3,377343750E1
3,679597807E2;3,376953125E1
3,680597807E2;3,377343750E1
3,681597807E2;3,375000000E1
3,682597807E2;3,378906250E1
3,683597807E2;3,377734375E1
3,684597807E2;3,377343750E1
3,685597807E2;3,380859375E1
3,686597807E2;3,380468750E1
3,687597807E2;3,378515625E1
3,688597807E2;3,379296875E1
3,689597807E2;3,379296875E1
3,690597807E2;3,377734375E1
3,691597807E2;3,376171875E1
3,692597807E2;3,379296875E1
3,693597807E2;3,384375000E1
3,694597807E2;3,379296875E1
3,695597807E2;3,377734375E1
3,696597807E2;3,379296875E1
3,697597807E2;3,380468750E1
3,698597807E2;3,379296875E1
3,699597807E2;3,381250000E1
3,700597807E2;3,381250000E1
3,701597807E2;3,376171875E1
3,702597807E2;3,376953125E1
3,703597807E2;3,382812500E1
3,704597807E2;3,382031250E1
3,705597807E2;3,381250000E1
3,706597807E2;3,384375000E1
3,707597807E2;3,385156250E1
3,708597807E2;3,381250000E1
3,709597807E2;3,381250000E1
3,710597807E2;3,381250000E1
3,711597807E2;3,384375000E1
3,712597807E2;3,385937500E1
3,713597807E2;3,379296875E1
3,714597807E2;3,383593750E1
3,715597807E2;3,382031250E1
3,716597807E2;3,379296875E1
3,717597807E2;3,381250000E1
3,718597807E2;3,382031250E1
3,719597807E2;3,382031250E1
3,720597807E2;3,378515625E1
3,721597807E2;3,378515625E1
3,722597807E2;3,382031250E1
3,723597807E2;3,379296875E1
3,724597807E2;3,382031250E1
3,725597807E2;3,384375000E1
3,726597807E2;3,380468750E1
3,727597807E2;3,381250000E1
3,728597807E2;3,382812500E1
3,729597807E2;3,380468750E1
3,730597807E2;3,382031250E1
3,731597807E2;3,379296875E1
3,732597807E2;3,376953125E1
3,733597807E2;3,378515625E1
3,734597807E2;3,377734375E1
3,735597807E2;3,375000000E1
3,736597807E2;3,374218750E1
3,737597807E2;3,373437500E1
3,738597807E2;3,376953125E1
3,739597807E2;3,376562500E1
3,740597807E2;3,375390625E1
3,741597807E2;3,371875000E1
3,742597807E2;3,372656250E1
3,743597807E2;3,372656250E1
3,744597807E2;3,371875000E1
3,745597807E2;3,373437500E1
3,746597807E2;3,372656250E1
3,747597807E2;3,371093750E1
3,748597807E2;3,370312500E1
3,749597807E2;3,371875000E1
3,750597807E2;3,370312500E1
3,751597807E2;3,371875000E1
3,752597807E2;3,370312500E1
3,753597807E2;3,371875000E1
3,754597807E2;3,369531250E1
3,755597807E2;3,371875000E1
3,756597807E2;3,371875000E1
3,757597807E2;3,372656250E1
3,758597807E2;3,372656250E1
3,759597807E2;3,370312500E1
3,760597807E2;3,371875000E1
3,761597807E2;3,368750000E1
3,762597807E2;3,370312500E1
3,763597807E2;3,371875000E1
3,764597807E2;3,368750000E1
3,765597807E2;3,367187500E1
3,766597807E2;3,367187500E1
3,767597807E2;3,369531250E1
3,768597807E2;3,368750000E1
3,769597807E2;3,366015625E1
3,770597807E2;3,365234375E1
3,771597807E2;3,364453125E1
3,772597807E2;3,367187500E1
3,773597807E2;3,367968750E1
3,774597807E2;3,365234375E1
3,775597807E2;3,365234375E1
3,776597807E2;3,364453125E1
3,777597807E2;3,365234375E1
3,778597807E2;3,365234375E1
3,779597807E2;3,366015625E1
3,780597807E2;3,363281250E1
3,781597807E2;3,360546875E1
3,782597807E2;3,362109375E1
3,783597807E2;3,360546875E1
3,784597807E2;3,365625000E1
3,785597807E2;3,359375000E1
3,786597807E2;3,357812500E1
3,787597807E2;3,359375000E1
3,788597807E2;3,358203125E1
3,789597807E2;3,355468750E1
3,790597807E2;3,356250000E1
3,791597807E2;3,354687500E1
3,792597807E2;3,359375000E1
3,793597807E2;3,360546875E1
3,794597807E2;3,360546875E1
3,795597807E2;3,357031250E1
3,796597807E2;3,350390625E1
3,797597807E2;3,351171875E1
3,798597807E2;3,348046875E1
3,799597807E2;3,354687500E1
3,800597807E2;3,352734375E1
3,801597807E2;3,351171875E1
3,802597807E2;3,351171875E1
3,803597807E2;3,345312500E1
3,804597807E2;3,350000000E1
3,805597807E2;3,351171875E1
3,806597807E2;3,349609375E1
3,807597807E2;3,348437500E1
3,808597807E2;3,350000000E1
3,809597807E2;3,347656250E1
3,810597807E2;3,350000000E1
3,811597807E2;3,346093750E1
3,812597807E2;3,349609375E1
3,813597807E2;3,350000000E1
3,814597807E2;3,344531250E1
3,815597807E2;3,347656250E1
3,816597807E2;3,341406250E1
3,817597807E2;3,348046875E1
3,818597807E2;3,344921875E1
3,819597807E2;3,345312500E1
3,820597807E2;3,345312500E1
3,821597807E2;3,346093750E1
3,822597807E2;3,348828125E1
3,823597807E2;3,347265625E1
3,824597807E2;3,347656250E1
3,825597807E2;3,345312500E1
3,826597807E2;3,347265625E1
3,827597807E2;3,345312500E1
3,828597807E2;3,346093750E1
3,829597807E2;3,350000000E1
3,830597807E2;3,347265625E1
3,831597807E2;3,353515625E1
3,832597807E2;3,344531250E1
3,833597807E2;3,346093750E1
3,834597807E2;3,351562500E1
3,835597807E2;3,345703125E1
3,836597807E2;3,347265625E1
3,837597807E2;3,350781250E1
3,838597807E2;3,346875000E1
3,839597807E2;3,350781250E1
3,840597807E2;3,347265625E1
3,841597807E2;3,349609375E1
3,842597807E2;3,350781250E1
3,843597807E2;3,348046875E1
3,844597807E2;3,350000000E1
3,845597807E2;3,349609375E1
3,846597807E2;3,345312500E1
3,847597807E2;3,344140625E1
3,848597807E2;3,348046875E1
3,849597807E2;3,348828125E1
3,850597807E2;3,353515625E1
3,851597807E2;3,349609375E1
3,852597807E2;3,350390625E1
3,853597807E2;3,348828125E1
3,854597807E2;3,350000000E1
3,855597807E2;3,348828125E1
3,856597807E2;3,348828125E1
3,857597807E2;3,344531250E1
3,858597807E2;3,342187500E1
3,859597807E2;3,342968750E1
3,860597807E2;3,347265625E1
3,861597807E2;3,343750000E1
3,862597807E2;3,346093750E1
3,863597807E2;3,348046875E1
3,864597807E2;3,348046875E1
3,865597807E2;3,343750000E1
3,866597807E2;3,348046875E1
3,867597807E2;3,342187500E1
3,868597807E2;3,344531250E1
3,869597807E2;3,342968750E1
3,870597807E2;3,344531250E1
3,871597807E2;3,347265625E1
3,872597807E2;3,347265625E1
3,873597807E2;3,342187500E1
3,874597807E2;3,343750000E1
3,875597807E2;3,341406250E1
3,876597807E2;3,343750000E1
3,877597807E2;3,344531250E1
3,878597807E2;3,343750000E1
3,879597807E2;3,344531250E1
3,880597807E2;3,340625000E1
3,881597807E2;3,341406250E1
3,882597807E2;3,342968750E1
3,883597807E2;3,341406250E1
3,884597807E2;3,341406250E1
3,885597807E2;3,340625000E1
3,886597807E2;3,338671875E1
3,887597807E2;3,338671875E1
3,888597807E2;3,339453125E1
3,889597807E2;3,339453125E1
3,890597807E2;3,338671875E1
3,891597807E2;3,342187500E1
3,892597807E2;3,336718750E1
3,893597807E2;3,340625000E1
3,894597807E2;3,338671875E1
3,895597807E2;3,339453125E1
3,896597807E2;3,337109375E1
3,897597807E2;3,340625000E1
3,898597807E2;3,338281250E1
3,899597807E2;3,334765625E1
3,900597807E2;3,336718750E1
3,901597807E2;3,337109375E1
3,902597807E2;3,337890625E1
3,903597807E2;3,337109375E1
3,904597807E2;3,336328125E1
3,905597807E2;3,337500000E1
3,906597807E2;3,338281250E1
3,907597807E2;3,339453125E1
3,908597807E2;3,341406250E1
3,909597807E2;3,341406250E1
3,910597807E2;3,338671875E1
3,911597807E2;3,340625000E1
3,912597807E2;3,337109375E1
3,913597807E2;3,336328125E1
3,914597807E2;3,337109375E1
3,915597807E2;3,338671875E1
3,916597807E2;3,339453125E1
3,917597807E2;3,337109375E1
3,918597807E2;3,339062500E1
3,919597807E2;3,338671875E1
3,920597807E2;3,336718750E1
3,921597807E2;3,337890625E1
3,922597807E2;3,337890625E1
3,923597807E2;3,337890625E1
3,924597807E2;3,337109375E1
3,925597807E2;3,338671875E1
3,926597807E2;3,335937500E1
3,927597807E2;3,338671875E1
3,928597807E2;3,337890625E1
3,929597807E2;3,340625000E1
