"Time (s)";"X (hPa)"
9,351224398E2;1,016447678E3
9,361971308E2;1,016459351E3
9,372718108E2;1,016459351E3
9,383464928E2;1,016454086E3
9,394211808E2;1,016447296E3
9,404958978E2;1,016439285E3
9,415705878E2;1,016419983E3
9,426452918E2;1,016407776E3
9,437199678E2;1,016389160E3
9,447946248E2;1,016373062E3
9,458692568E2;1,016363907E3
9,469438718E2;1,016363068E3
9,480184888E2;1,016361237E3
9,490931178E2;1,016357269E3
9,501677508E2;1,016344986E3
9,512423908E2;1,016344986E3
9,523170118E2;1,016345673E3
9,533916238E2;1,016352768E3
9,544661938E2;1,016366501E3
9,555408138E2;1,016391373E3
9,566154068E2;1,016401825E3
9,576899798E2;1,016401825E3
9,587645778E2;1,016397247E3
9,598391888E2;1,016391983E3
9,609137728E2;1,016380768E3
9,619884248E2;1,016374664E3
9,630630218E2;1,016369400E3
9,641376248E2;1,016363144E3
9,652122328E2;1,016362457E3
9,662868528E2;1,016362457E3
9,673614738E2;1,016362457E3
9,684360968E2;1,016363373E3
9,695107088E2;1,016366119E3
9,705853178E2;1,016367111E3
9,716599148E2;1,016369171E3
9,727345398E2;1,016372528E3
9,738091218E2;1,016380157E3
9,748837118E2;1,016388626E3
9,759582808E2;1,016394424E3
9,770328578E2;1,016396179E3
9,781074228E2;1,016396179E3
9,791819868E2;1,016396103E3
9,802565468E2;1,016393585E3
9,813311598E2;1,016392136E3
9,824057718E2;1,016392136E3
9,834804248E2;1,016396179E3
9,845550778E2;1,016403809E3
9,856296708E2;1,016410065E3
9,867042848E2;1,016411057E3
9,877788558E2;1,016415100E3
9,888534408E2;1,016415100E3
9,899280588E2;1,016414032E3
9,910026718E2;1,016414032E3
9,920773118E2;1,016421814E3
9,931519368E2;1,016432800E3
9,942265278E2;1,016449280E3
9,953010918E2;1,016469193E3
9,963757068E2;1,016485596E3
9,974503198E2;1,016494675E3
9,985249018E2;1,016498489E3
9,995995008E2;1,016498489E3
1,000674092E3;1,016493683E3
1,001748696E3;1,016487579E3
1,002823327E3;1,016487579E3
1,003897970E3;1,016488953E3
1,004972639E3;1,016489182E3
1,006047222E3;1,016490631E3
1,007121792E3;1,016490631E3
1,008196372E3;1,016487503E3
1,009270955E3;1,016477203E3
1,010345549E3;1,016472168E3
1,011420185E3;1,016462631E3
1,012494799E3;1,016452332E3
1,013569420E3;1,016452332E3
1,014644002E3;1,016456604E3
1,015718609E3;1,016463776E3
1,016793185E3;1,016470108E3
1,017867745E3;1,016476288E3
1,018942243E3;1,016481171E3
1,020016771E3;1,016484146E3
1,021091269E3;1,016484146E3
1,022165786E3;1,016484146E3
1,023240307E3;1,016484146E3
1,024314818E3;1,016488953E3
1,025389332E3;1,016488953E3
1,026463883E3;1,016486893E3
1,027538418E3;1,016483536E3
1,028612953E3;1,016482315E3
1,029687486E3;1,016476974E3
1,030762077E3;1,016471481E3
1,031836637E3;1,016471481E3
1,032911215E3;1,016474686E3
1,033985782E3;1,016476364E3
1,035060373E3;1,016476364E3
