"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,091741062E2;5,235709060E1;4,891432444E0;2,034033340E0;1,020123685E0;8,204150688E0;4,773342198E0;3,322610614E0
2,101740998E2;5,235710600E1;4,891451871E0;1,525137436E0;1,288982119E0;2,184946453E1;4,771821044E0;3,324794874E0
2,111740921E2;5,235711830E1;4,891468482E0;1,319498500E0;1,411171363E0;2,915797174E1;4,764035919E0;3,335940466E0
2,121740848E2;5,235712639E1;4,891479199E0;1,001427343E0;1,208964798E0;3,727058990E1;4,762941267E0;3,337503186E0
2,131740782E2;5,235713660E1;4,891493426E0;8,292259714E-1;1,190813586E0;4,090332943E1;4,761230151E0;3,339943785E0
2,141740699E2;5,235714421E1;4,891501416E0;1,014321400E0;1,146784926E0;4,475882241E1;4,761831389E0;3,339086530E0
2,151740636E2;5,235715233E1;4,891518637E0;1,175811287E0;1,230286463E0;4,666536996E1;4,762188632E0;3,338577012E0
2,161740562E2;5,235716000E1;4,891534839E0;8,575969087E-1;1,232467328E0;4,814170379E1;4,763216986E0;3,337109674E0
2,171740493E2;5,235716463E1;4,891546669E0;7,597781112E-1;1,172201263E0;5,118337828E1;4,763192954E0;3,337143976E0
2,181740443E2;5,235716742E1;4,891558565E0;1,078075422E0;1,082429606E0;5,882563165E1;4,765212699E0;3,334259283E0
2,191740345E2;5,235716926E1;4,891570939E0;1,197754766E0;9,288951357E-1;7,108580171E1;4,765760879E0;3,333475705E0
2,201740270E2;5,235717951E1;4,891593418E0;6,256714882E-1;1,282561782E0;6,691448587E1;4,766843603E0;3,331927235E0
2,211740202E2;5,235718519E1;4,891604407E0;7,481413474E-1;1,237525456E0;6,491283911E1;4,765672443E0;3,333602136E0
2,221740127E2;5,235719126E1;4,891612491E0;1,164962234E0;1,040064718E0;5,931132990E1;4,767886236E0;3,330435087E0
2,231740049E2;5,235719385E1;4,891615854E0;1,368141155E0;7,699454188E-1;5,562781619E1;4,772765364E0;3,323439154E0
2,241739986E2;5,235720028E1;4,891626835E0;2,026766544E0;7,691332212E-1;5,919926209E1;4,774810384E0;3,320500389E0
2,251739910E2;5,235719970E1;4,891630460E0;1,745263548E0;4,451518218E-1;6,784240427E1;4,799215236E0;3,285128635E0
2,261739845E2;5,235720226E1;4,891635668E0;1,408386903E0;3,277559946E-1;6,808692075E1;4,880085908E0;3,163747550E0
2,271739768E2;5,235720405E1;4,891639437E0;1,832220047E0;3,686490053E-1;6,808692396E1;5,351402127E0;2,824927520E0
2,281739691E2;5,235720601E1;4,891644746E0;1,835417450E0;2,814046882E-1;6,808692833E1;6,973484880E0;2,017555258E0
2,291739618E2;5,235720879E1;4,891655190E0;2,149417919E0;4,671311950E-1;6,808693666E1;9,256283703E0;1,182911067E0
2,301739541E2;5,235720957E1;4,891666438E0;2,276547017E0;5,287443450E-1;6,808694505E1;1,241505399E1;1,181385367E0
2,311739475E2;5,235721098E1;4,891675545E0;1,697850741E0;5,624493039E-1;6,808695205E1;1,606388460E1;1,178940752E0
2,321739411E2;5,235721184E1;4,891680189E0;1,474822458E0;4,382963004E-1;6,808695566E1;2,010954166E1;1,175614058E0
2,331739329E2;5,235721385E1;4,891676720E0;1,323017645E0;3,258137084E-1;6,808695365E1;2,460948577E1;1,175329183E0
2,341739250E2;5,235721785E1;4,891672616E0;1,242733839E0;2,547614787E-1;6,808695169E1;2,952387335E1;1,172660420E0
2,351739186E2;5,235721961E1;4,891678535E0;1,246400647E0;2,419601161E-1;6,808695645E1;3,212011432E1;1,287665205E0
2,361739115E2;5,235728550E1;4,891796624E0;-1,546787196E0;1,220000029E0;NaN;2,128376000E1;1,200000000E1
2,371739031E2;5,235721703E1;4,891701263E0;1,342287702E0;3,588603803E-1;6,808697235E1;4,678948519E1;1,166492299E0
2,381738962E2;5,235726042E1;4,891811081E0;1,575137611E0;1,112892768E0;6,808706353E1;4,422051558E1;1,286057539E0
2,391738892E2;5,235734878E1;4,891885549E0;1,025943548E0;1,651591782E0;5,192615099E1;4,351872379E1;1,269359592E0
2,401738821E2;5,235740508E1;4,891952224E0;1,065675817E0;2,084993117E0;4,793730087E1;4,623218329E1;1,235806907E0
2,411738745E2;5,235740564E1;4,891915234E0;1,096749978E0;1,591514582E0;4,480291523E1;4,948827985E1;1,226627607E0
2,421738665E2;5,235740384E1;4,891922757E0;3,558541304E-1;1,502447193E0;4,669745117E1;5,407887913E1;1,216941057E0
2,431738600E2;5,235741860E1;4,891921034E0;6,291429261E-1;1,425886901E0;4,274986175E1;5,598992508E1;1,209720699E0
2,441738520E2;5,235742903E1;4,891931395E0;1,408123887E0;1,327101692E0;4,086449716E1;4,321710799E1;1,205752047E0
2,451738449E2;5,235732223E1;4,891820700E0;1,640315581E0;2,901693209E-1;4,086440717E1;1,872122844E1;3,887038390E0
2,461738380E2;5,235733931E1;4,891807053E0;1,384105982E0;3,778333749E-1;4,086439854E1;1,870249299E1;4,357876781E0
2,471738304E2;5,235731499E1;4,891815446E0;1,579125229E0;3,506780048E-1;4,086440272E1;1,907239382E1;4,550152301E0
2,481738238E2;5,235730656E1;4,891804861E0;1,406670685E0;2,893820871E-2;4,086439426E1;1,884959585E1;4,980567561E0
2,491738183E2;5,235726234E1;4,891781549E0;8,889650358E-1;1,596103375E-1;4,086437353E1;1,696139184E1;1,215401109E0
2,501738089E2;5,235725480E1;4,891794088E0;1,048357387E0;1,321364428E-1;4,086438212E1;1,814137703E1;1,210408366E0
2,511738017E2;5,235725328E1;4,891783601E0;1,206281838E0;2,528012567E-1;4,086437430E1;1,956741788E1;1,206446297E0
2,521737934E2;5,235725318E1;4,891790291E0;1,347677001E0;3,031745352E-1;4,086437920E1;2,207300677E1;1,200193388E0
2,531737863E2;5,235725306E1;4,891788814E0;1,496972114E0;4,210965336E-1;4,086437811E1;2,524175951E1;1,197421566E0
2,541737794E2;5,235725341E1;4,891792150E0;1,411745794E0;5,511428152E-1;4,086438058E1;2,894579246E1;1,192315391E0
2,551737719E2;5,235725521E1;4,891797489E0;9,117930178E-1;6,426836359E-1;4,086438465E1;3,320943725E1;1,189514902E0
2,561737643E2;5,235734233E1;4,891876755E0;1,424221107E0;1,090000033E0;NaN;2,206423476E1;1,600000000E1
2,571737567E2;5,235733365E1;4,891862674E0;1,459377357E0;1,090000033E0;NaN;2,394252409E1;1,600000000E1
2,581737500E2;5,235732577E1;4,891849095E0;1,494411535E0;1,090000033E0;NaN;2,712843265E1;2,400000000E1
2,591737421E2;5,235731856E1;4,891835768E0;1,529262611E0;1,090000033E0;NaN;3,179575612E1;2,400000000E1
2,601869794E2;5,235731190E1;4,891822692E0;1,563991615E0;1,090000033E0;NaN;3,685739716E1;2,400000000E1
2,813663920E2;5,235731190E1;4,891822692E0;5,656040311E0;NaN;NaN;1,184325365E2;2,400000000E1
2,813678600E2;5,235731190E1;4,891822692E0;5,656040311E0;NaN;NaN;1,184325370E2;2,400000000E1
2,931871539E2;5,235708983E1;4,892632653E0;5,655990720E0;NaN;NaN;4,000000000E1;2,400000000E1
