Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Illuminance (lx),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),Temperature (°C)
"2,019403592E2",,,,,,,,,,,,,,,,,,"-1,626259995E1","3,869839859E1","2,638859940E1",,,
"2,019816349E2",,,,"1,481348183E-2","4,598288238E-1","-1,675450683E0",,,,,,,,,,,,,,,,,
"2,019939519E2","3,346960783E0","-7,898109436E0","-1,762313843E0",,,,,,,,,,,,,,,,,,,,
"2,020055599E2",,,,,,,,,,,,,,,,,,,,,"1,010871948E3",,
"2,020104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,191796875E1"
"2,020121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,020245684E2",,,,,,,,"1,724394798E0","-6,338933468E0","-2,634379864E-1",,,,,,,,,,,,,
"2,020403592E2",,,,,,,,,,,,,,,,,,"-2,191119957E1","3,497739792E1","2,503439903E1",,,
"2,020533122E2",,,,,,,,,,,"5,200752621E1","5,094706977E0","5,083503805E0","5,867916107E0","9,929518127E1","4,754144669E0","3,231677055E0",,,,,,
"2,020555995E1",,,,,,,,,,,,,,,,,,,,,"1,011316040E3",,
"2,020816349E2",,,,"-9,621127695E-2","2,732094824E-1","-1,926669002E0",,,,,,,,,,,,,,,,,
"2,020939519E2","7,046862602E0","-9,887143135E0","-1,553540111E0",,,,,,,,,,,,,,,,,,,,
"2,021041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,440234375E1"
"2,021055599E2",,,,,,,,,,,,,,,,,,,,,"1,010871948E3",,
"2,021104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,191796875E1"
"2,021121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,021218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,021245684E2",,,,,,,,"-2,927253246E0","-2,627871513E0","1,642915845E0",,,,,,,,,,,,,
"2,021403592E2",,,,,,,,,,,,,,,,,,"-2,879199982E1","2,853579903E1","2,705959892E1",,,
"2,021816349E2",,,,"-1,255480766E0","-5,917757154E-1","-1,879479647E0",,,,,,,,,,,,,,,,,
"2,021939519E2","7,747361660E0","-4,453042984E0","-6,999006271E-1",,,,,,,,,,,,,,,,,,,,
"2,022055599E2",,,,,,,,,,,,,,,,,,,,,"1,011022461E3",,
"2,022104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,184375000E1"
"2,022121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,022245684E2",,,,,,,,"-4,779798508E0","-3,668024063E0","7,110288143E-1",,,,,,,,,,,,,
"2,022403592E2",,,,,,,,,,,,,,,,,,"-3,207379913E1","1,952000046E1","3,067079926E1",,,
"2,022816349E2",,,,"-6,814202070E-1","-1,076802731E0","-1,232267857E0",,,,,,,,,,,,,,,,,
"2,022939519E2","2,316252232E0","-4,391427994E0","-5,521438122E-1",,,,,,,,,,,,,,,,,,,,
"2,023055599E2",,,,,,,,,,,,,,,,,,,,,"1,011083984E3",,
"2,023104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,190234375E1"
"2,023121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,023245684E2",,,,,,,,"-7,560462952E0","5,318851471E-1","4,815651417E0",,,,,,,,,,,,,
"2,023403592E2",,,,,,,,,,,,,,,,,,"-3,213479996E1","1,840979958E1","3,150039864E1",,,
"2,023816349E2",,,,"7,654141784E-1","1,839315295E0","1,482569933E0",,,,,,,,,,,,,,,,,
"2,023939519E2","3,515056372E0","4,863412082E-1","-1,341177106E0",,,,,,,,,,,,,,,,,,,,
"2,024035919E1",,,,,,,,,,,,,,,,,,"-2,799899864E1","2,408279991E1","5,062999725E1",,,
"2,024055599E2",,,,,,,,,,,,,,,,,,,,,"1,011161865E3",,
"2,024104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,188281250E1"
"2,024121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,024245684E2",,,,,,,,"1,145218849E0","4,216151237E-1","-4,672725677E0",,,,,,,,,,,,,
"2,024403592E2",,,,,,,,,,,,,,,,,,"-3,236660004E1","2,468059921E1","2,586400032E1",,,
"2,024816349E2",,,,"4,569272101E-1","6,159048676E-1","2,181399822E0",,,,,,,,,,,,,,,,,
"2,024939519E2","7,481758118E0","-7,792825222E0","-3,620938778E0",,,,,,,,,,,,,,,,,,,,
"2,025055599E2",,,,,,,,,,,,,,,,,,,,,"1,011161865E3",,
"2,025104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,189453125E1"
"2,025121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,025245684E2",,,,,,,,"4,424463749E0","-3,692855835E-1","-5,979071140E0",,,,,,,,,,,,,
"2,025403592E2",,,,,,,,,,,,,,,,,,"-2,613239861E1","3,268379974E1","2,422920036E1",,,
"2,025816349E2",,,,"1,924225502E-2","-2,087631971E-1","2,609769106E0",,,,,,,,,,,,,,,,,
"2,025939519E2","5,848656654E0","-1,206521034E1","-3,493520916E-1",,,,,,,,,,,,,,,,,,,,
"2,026055599E2",,,,,,,,,,,,,,,,,,,,,"1,011161865E3",,
"2,026104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,191015625E1"
"2,026121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,026245684E2",,,,,,,,"2,668449640E0","6,977039337E0","1,441884756E0",,,,,,,,,,,,,
"2,026403592E2",,,,,,,,,,,,,,,,,,"-1,649440002E1","3,822259903E1","2,507099915E1",,,
"2,026816349E2",,,,"-4,016438872E-2","-6,354525685E-1","1,651474237E0",,,,,,,,,,,,,,,,,
"2,026939519E2","7,381857872E0","-1,026819992E1","-9,062815905E-1",,,,,,,,,,,,,,,,,,,,
"2,027055599E2",,,,,,,,,,,,,,,,,,,,,"1,010750366E3",,
"2,027104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,190625000E1"
"2,027121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,027245684E2",,,,,,,,"-1,143913269E-1","-1,771252632E0","1,285142541E0",,,,,,,,,,,,,
"2,027403592E2",,,,,,,,,,,,,,,,,,"-1,370059967E1","3,783219910E1","2,503439903E1",,,
"2,027816349E2",,,,"3,451388702E-2","5,021312237E-1","-1,568701982E0",,,,,,,,,,,,,,,,,
"2,027939519E2","5,281557560E0","-8,488538742E0","5,144568533E-2",,,,,,,,,,,,,,,,,,,,
"2,028055599E2",,,,,,,,,,,,,,,,,,,,,"1,010971069E3",,
"2,028104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,195703125E1"
"2,028121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,028163494E1",,,,"-8,145887852E-1","-9,094256163E-1","-5,158756971E-1",,,,,,,,,,,,,,,,,
"2,028245684E2",,,,,,,,"3,985886574E-1","-1,733188629E-1","-3,416788101E0",,,,,,,,,,,,,
"2,028403592E2",,,,,,,,,,,,,,,,,,"-1,965419960E1","3,612419891E1","2,416819954E1",,,
"2,028816349E2",,,,"1,287398487E-1","5,818491578E-1","-1,668731093E0",,,,,,,,,,,,,,,,,
"2,028939519E2","1,170987606E1","-1,344108295E1","-7,609176040E-1",,,,,,,,,,,,,,,,,,,,
"2,029055599E2",,,,,,,,,,,,,,,,,,,,,"1,010971069E3",,
"2,029104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,189843750E1"
"2,029121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,029127165E1",,,,,,,,"1,083551884E0","4,406683445E0","1,040997505E0",,,,,,,,,,,,,
"2,029245684E2",,,,,,,,"4,647658348E0","-6,661765099E0","1,169064760E0",,,,,,,,,,,,,
"2,029395187E1","4,022335052E0","-3,445664644E0","-5,947958946E0",,,,,,,,,,,,,,,,,,,,
"2,029403592E2",,,,,,,,,,,,,,,,,,"-2,836499977E1","3,031699944E1","2,529059982E1",,,
"2,029816349E2",,,,"-1,002124429E0","-9,370672703E-1","-1,581071973E0",,,,,,,,,,,,,,,,,
"2,029939519E2","4,296313286E0","-7,838887215E0","-1,274776220E0",,,,,,,,,,,,,,,,,,,,
"2,030055599E2",,,,,,,,,,,,,,,,,,,,,"1,010895874E3",,
"2,030104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,190234375E1"
"2,030121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,030245684E2",,,,,,,,"-4,866075516E0","3,665480137E0","4,929885387E0",,,,,,,,,,,,,
"2,030403592E2",,,,,,,,,,,,,,,,,,"-2,993879890E1","2,181359863E1","3,031699944E1",,,
"2,030543272E2",,,,,,,,,,,"5,200751897E1","5,094790461E0","5,370435953E0","6,073921204E0","9,890280151E1","4,753993034E0","3,278535604E0",,,,,,
"2,030555995E1",,,,,,,,,,,,,,,,,,,,,"1,011346436E3",,
"2,030816349E2",,,,"-2,147191316E-1","2,240348309E-1","-7,009678483E-1",,,,,,,,,,,,,,,,,
"2,030939519E2","9,970293999E0","-1,026939678E1","-2,319243431E0",,,,,,,,,,,,,,,,,,,,
"2,031041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,435546875E1"
"2,031055599E2",,,,,,,,,,,,,,,,,,,,,"1,010972900E3",,
"2,031104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,192968750E1"
"2,031121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,031218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,031245684E2",,,,,,,,"-5,543479919E-1","-1,022945404E1","2,497661114E-1",,,,,,,,,,,,,
"2,031403592E2",,,,,,,,,,,,,,,,,,"-3,379399872E1","1,694579887E1","3,021939850E1",,,
"2,031816349E2",,,,"1,043052375E-1","4,938845634E-1","7,157813311E-1",,,,,,,,,,,,,,,,,
"2,031939519E2","6,867401004E-1","-2,598605394E0","-3,871587038E0",,,,,,,,,,,,,,,,,,,,
"2,032055599E2",,,,,,,,,,,,,,,,,,,,,"1,011172363E3",,
"2,032104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,190234375E1"
"2,032121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,032245684E2",,,,,,,,"-4,852383137E0","2,315537214E0","4,367542267E0",,,,,,,,,,,,,
"2,032403592E2",,,,,,,,,,,,,,,,,,"-3,352560043E1","2,124020004E1","2,809659958E1",,,
"2,032816349E2",,,,"3,481931984E-2","3,932445049E-1","2,805245876E0",,,,,,,,,,,,,,,,,
"2,032939519E2","6,360720634E0","-5,979663849E0","-1,649253011E0",,,,,,,,,,,,,,,,,,,,
"2,033055599E2",,,,,,,,,,,,,,,,,,,,,"1,011172363E3",,
"2,033104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,193359375E1"
"2,033121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,033245684E2",,,,,,,,"-1,630112648E0","1,816445351E0","-5,230345726E-1",,,,,,,,,,,,,
"2,033403592E2",,,,,,,,,,,,,,,,,,"-2,908479881E1","3,053660011E1","2,415600014E1",,,
"2,033816349E2",,,,"-1,017090604E-1","-1,545489132E-1","2,748893499E0",,,,,,,,,,,,,,,,,
"2,033939519E2","6,535995007E0","-1,161476135E1","-9,672985673E-1",,,,,,,,,,,,,,,,,,,,
"2,034035919E1",,,,,,,,,,,,,,,,,,"-2,738899994E1","1,693359947E1","5,344820023E1",,,
"2,034055599E2",,,,,,,,,,,,,,,,,,,,,"1,011274719E3",,
"2,034104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,193359375E1"
"2,034121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,034245684E2",,,,,,,,"8,159279823E0","-1,095672798E1","-1,479815960E0",,,,,,,,,,,,,
"2,034403592E2",,,,,,,,,,,,,,,,,,"-1,997139931E1","3,605099869E1","2,499779892E1",,,
"2,034752191E0",,,,,,,,"-6,354098320E-1","4,071400642E0","-9,988195896E-1",,,,,,,,,,,,,
"2,034816349E2",,,,"3,894266114E-2","-8,327620625E-1","6,343835592E-1",,,,,,,,,,,,,,,,,
"2,034939519E2","4,082155228E0","-8,208578110E0","-1,655235052E0",,,,,,,,,,,,,,,,,,,,
"2,035055599E2",,,,,,,,,,,,,,,,,,,,,"1,010902100E3",,
"2,035104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,196484375E1"
"2,035121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,035245684E2",,,,,,,,"-2,147361517E0","-9,788913727E-1","-1,244404316E-1",,,,,,,,,,,,,
"2,035403592E2",,,,,,,,,,,,,,,,,,"-1,444479942E1","3,767359924E1","2,572979927E1",,,
"2,035816349E2",,,,"-1,237002090E-1","-2,690861523E-1","-1,286787629E0",,,,,,,,,,,,,,,,,
"2,035939519E2","8,066802979E0","-1,007079220E1","-1,728814363E0",,,,,,,,,,,,,,,,,,,,
"2,036055599E2",,,,,,,,,,,,,,,,,,,,,"1,010836304E3",,
"2,036104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,192578125E1"
"2,036121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,036245684E2",,,,,,,,"-5,154955387E0","3,244099617E-1","3,480310440E0",,,,,,,,,,,,,
"2,036403592E2",,,,,,,,,,,,,,,,,,"-2,000799942E1","3,559959793E1","2,743779945E1",,,
"2,036816349E2",,,,"1,447750628E-1","4,848742783E-1","-2,377182007E0",,,,,,,,,,,,,,,,,
"2,036939519E2","9,837491989E0","-9,873982430E0","1,698904037E-1",,,,,,,,,,,,,,,,,,,,
"2,037055599E2",,,,,,,,,,,,,,,,,,,,,"1,010836304E3",,
"2,037104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,199609375E1"
"2,037121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,037245684E2",,,,,,,,"5,293535233E0","-3,369274139E0","3,540337563E0",,,,,,,,,,,,,
"2,037403592E2",,,,,,,,,,,,,,,,,,"-2,814539909E1","3,062199974E1","2,632759857E1",,,
"2,037816349E2",,,,"-3,859141171E-1","-7,018841505E-1","-2,136653900E0",,,,,,,,,,,,,,,,,
"2,037939519E2","1,064985561E1","-1,081316566E1","-2,595614433E0",,,,,,,,,,,,,,,,,,,,
"2,038055599E2",,,,,,,,,,,,,,,,,,,,,"1,010836304E3",,
"2,038104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,193359375E1"
"2,038121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,038163495E1",,,,"-4,277583957E-1","-7,105889916E-1","-3,193297982E-1",,,,,,,,,,,,,,,,,
"2,038245684E2",,,,,,,,"-5,496531963E0","-8,502640724E-1","3,536311150E0",,,,,,,,,,,,,
"2,038403592E2",,,,,,,,,,,,,,,,,,"-3,171999931E1","2,186240005E1","3,037800026E1",,,
"2,038816349E2",,,,"-1,472185254E-1","-2,222022265E-1","-1,039692640E0",,,,,,,,,,,,,,,,,
"2,038939519E2","4,404588223E0","-4,734199524E0","-7,339983582E-1",,,,,,,,,,,,,,,,,,,,
"2,038997252E1",,,,,,,,"2,106544971E0","8,408021927E-2","-2,644762516E0",,,,,,,,,,,,,
"2,039055599E2",,,,,,,,,,,,,,,,,,,,,"1,011014221E3",,
"2,039104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,192968750E1"
"2,039121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,039245684E2",,,,,,,,"-4,581102848E0","-9,815731049E-1","2,272786856E0",,,,,,,,,,,,,
"2,039395187E1","3,829712629E0","-3,999603033E0","-5,710471153E0",,,,,,,,,,,,,,,,,,,,
"2,039403592E2",,,,,,,,,,,,,,,,,,"-3,317179871E1","1,701899910E1","3,252519989E1",,,
"2,039816349E2",,,,"1,592831165E-1","2,814561725E-1","9,987647086E-2",,,,,,,,,,,,,,,,,
"2,039939519E2","2,745764017E0","-1,016949654E0","-3,209971666E0",,,,,,,,,,,,,,,,,,,,
"2,040055599E2",,,,,,,,,,,,,,,,,,,,,"1,011217163E3",,
"2,040104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,192968750E1"
"2,040121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,040245684E2",,,,,,,,"-8,444985390E0","2,506499290E-1","-4,240205288E0",,,,,,,,,,,,,
"2,040359189E0",,,,,,,,,,,,,,,,,,"-1,656760025E1","3,832019806E1","-1,840979958E1",,,
"2,040403592E2",,,,,,,,,,,,,,,,,,"-3,319619751E1","1,981279945E1","2,980459976E1",,,
"2,040532932E2",,,,,,,,,,,"5,200750424E1","5,094877278E0","5,734911170E0","6,212378979E0","9,894194031E1","5,507693768E0","3,292592525E0",,,,,,
"2,040555995E1",,,,,,,,,,,,,,,,,,,,,"1,011295471E3",,
"2,040816349E2",,,,"3,538436890E-1","9,799805880E-1","2,136043072E0",,,,,,,,,,,,,,,,,
"2,040939519E2","6,616752625E0","-6,591030121E0","-1,411765337E0",,,,,,,,,,,,,,,,,,,,
"2,041041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,441015625E1"
"2,041055599E2",,,,,,,,,,,,,,,,,,,,,"1,011217163E3",,
"2,041104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,196093750E1"
"2,041121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,041218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,041245684E2",,,,,,,,"1,275915146E0","-1,635261059E0","-2,420536995E0",,,,,,,,,,,,,
"2,041403592E2",,,,,,,,,,,,,,,,,,"-3,103679848E1","2,775499916E1","2,571759987E1",,,
"2,041816349E2",,,,"2,738203406E-1","3,359758854E-1","2,994614124E0",,,,,,,,,,,,,,,,,
"2,041939519E2","6,415755749E0","-8,493324280E0","-2,980858803E0",,,,,,,,,,,,,,,,,,,,
"2,042055599E2",,,,,,,,,,,,,,,,,,,,,"1,011365112E3",,
"2,042104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,198828125E1"
"2,042121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,042245684E2",,,,,,,,"3,012901783E0","-7,662916183E-1","6,467816353E0",,,,,,,,,,,,,
"2,042403592E2",,,,,,,,,,,,,,,,,,"-2,099619865E1","3,456259918E1","2,515639877E1",,,
"2,042816349E2",,,,"-7,406741381E-2","-8,614727259E-1","1,019228697E0",,,,,,,,,,,,,,,,,
"2,042939519E2","9,095717430E0","-1,091605663E1","-1,467398524E0",,,,,,,,,,,,,,,,,,,,
"2,043055599E2",,,,,,,,,,,,,,,,,,,,,"1,011215637E3",,
"2,043104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,196093750E1"
"2,043121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,043245684E2",,,,,,,,"4,203924179E0","-9,226913452E-1","8,143414259E-1",,,,,,,,,,,,,
"2,043403592E2",,,,,,,,,,,,,,,,,,"-1,493279934E1","3,823479843E1","2,769400024E1",,,
"2,043816349E2",,,,"9,162978828E-2","-3,207042515E-1","-3,489567637E-1",,,,,,,,,,,,,,,,,
"2,043939519E2","7,381259441E0","-8,085348129E0","-2,673979282E0",,,,,,,,,,,,,,,,,,,,
"2,044035919E1",,,,,,,,,,,,,,,,,,"-2,579080009E1","1,015040016E1","5,428999710E1",,,
"2,044055599E2",,,,,,,,,,,,,,,,,,,,,"1,010985718E3",,
"2,044104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,197656250E1"
"2,044121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,044245684E2",,,,,,,,"1,231248856E0","-2,188672066E0","-7,600753307E-1",,,,,,,,,,,,,
"2,044403592E2",,,,,,,,,,,,,,,,,,"-1,714099884E1","3,617300034E1","2,714499855E1",,,
"2,044816349E2",,,,"-4,309654236E-1","1,736384481E-1","-1,834733725E0",,,,,,,,,,,,,,,,,
"2,044939519E2","4,301696777E0","-7,098906517E0","-3,110669553E-1",,,,,,,,,,,,,,,,,,,,
"2,045055599E2",,,,,,,,,,,,,,,,,,,,,"1,010985718E3",,
"2,045104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,198437500E1"
"2,045121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,045245684E2",,,,,,,,"-1,803011894E0","-8,489933014E-1","2,634768963E0",,,,,,,,,,,,,
"2,045403592E2",,,,,,,,,,,,,,,,,,"-2,460739899E1","3,198839951E1","2,632759857E1",,,
"2,045816349E2",,,,"-3,133738637E-1","-5,797111392E-1","-2,893974066E0",,,,,,,,,,,,,,,,,
"2,045939519E2","2,711666346E0","-6,565307140E0","-2,036292076E0",,,,,,,,,,,,,,,,,,,,
"2,046055599E2",,,,,,,,,,,,,,,,,,,,,"1,010985718E3",,
"2,046104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,198437500E1"
"2,046121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,046245684E2",,,,,,,,"-5,491633415E0","1,126204491E0","1,937556267E-2",,,,,,,,,,,,,
"2,046403592E2",,,,,,,,,,,,,,,,,,"-3,141499901E1","2,322879982E1","2,899939919E1",,,
"2,046816349E2",,,,"-4,218024611E-1","1,585195363E-1","-1,407738924E0",,,,,,,,,,,,,,,,,
"2,046939519E2","1,174217892E1","-8,385646820E0","-1,966302037E0",,,,,,,,,,,,,,,,,,,,
"2,047055599E2",,,,,,,,,,,,,,,,,,,,,"1,010973877E3",,
"2,047104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,200000000E1"
"2,047121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,047245684E2",,,,,,,,"4,756679535E0","-8,585969925E0","1,860504746E0",,,,,,,,,,,,,
"2,047403592E2",,,,,,,,,,,,,,,,,,"-3,300099945E1","1,629920006E1","3,162240028E1",,,
"2,047816349E2",,,,"-1,747074574E-1","-1,083064079E0","-4,784601927E-1",,,,,,,,,,,,,,,,,
"2,047939519E2","3,635894060E0","-8,913264275E-1","-9,828519225E-1",,,,,,,,,,,,,,,,,,,,
"2,048055599E2",,,,,,,,,,,,,,,,,,,,,"1,011330505E3",,
"2,048104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,199218750E1"
"2,048121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,048163494E1",,,,"-8,975137472E-1","-1,999056488E-1","-1,071915746E0",,,,,,,,,,,,,,,,,
"2,048245684E2",,,,,,,,"-1,027820969E1","8,510299683E0","1,600060821E0",,,,,,,,,,,,,
"2,048403592E2",,,,,,,,,,,,,,,,,,"-3,212260056E1","1,698239899E1","3,320840073E1",,,
"2,048816349E2",,,,"5,714644194E-1","1,168890595E0","2,138944626E0",,,,,,,,,,,,,,,,,
"2,048865965E1",,,,,,,,"5,109307289E0","-1,161906719E0","1,793467999E0",,,,,,,,,,,,,
"2,048939519E2","7,631907940E0","-2,238485575E0","-1,177268744E0",,,,,,,,,,,,,,,,,,,,
"2,049055599E2",,,,,,,,,,,,,,,,,,,,,"1,011330505E3",,
"2,049104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,199218750E1"
"2,049121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,049245684E2",,,,,,,,"6,054695129E0","5,634058952E0","1,266621709E0",,,,,,,,,,,,,
"2,049395187E1","7,001399040E0","-9,403194427E0","-9,056235313E0",,,,,,,,,,,,,,,,,,,,
"2,049403592E2",,,,,,,,,,,,,,,,,,"-3,253739929E1","2,368019867E1","2,743779945E1",,,
"2,049816349E2",,,,"3,170390725E-1","9,422596544E-2","2,962696552E0",,,,,,,,,,,,,,,,,
"2,049939519E2","6,784848690E0","-6,822535515E0","-1,827518344E0",,,,,,,,,,,,,,,,,,,,
"2,050055599E2",,,,,,,,,,,,,,,,,,,,,"1,011209412E3",,
"2,050104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,201171875E1"
"2,050121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,050245684E2",,,,,,,,"9,622702599E-1","5,677909851E-1","1,328807831E0",,,,,,,,,,,,,
"2,050403592E2",,,,,,,,,,,,,,,,,,"-2,374119949E1","3,263499832E1","2,694979858E1",,,
"2,050533962E2",,,,,,,,,,,"5,200749272E1","5,094976223E0","4,812886103E0","6,238352776E0","9,866381836E1","5,533375740E0","3,164730072E0",,,,,,
"2,050555995E1",,,,,,,,,,,,,,,,,,,,,"1,011388916E3",,
"2,050816349E2",,,,"4,450153410E-1","-5,876523852E-1","1,614516854E0",,,,,,,,,,,,,,,,,
"2,050939519E2","7,218547821E0","-1,047876835E1","-2,542972326E0",,,,,,,,,,,,,,,,,,,,
"2,051041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,438671875E1"
"2,051055599E2",,,,,,,,,,,,,,,,,,,,,"1,011346985E3",,
"2,051104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,202734375E1"
"2,051121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,051218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,051245684E2",,,,,,,,"3,704189539E0","-3,310950279E0","-3,306247711E0",,,,,,,,,,,,,
"2,051403592E2",,,,,,,,,,,,,,,,,,"-1,490839958E1","3,678300095E1","2,577859879E1",,,
"2,051816349E2",,,,"8,949175477E-2","-2,761110961E-1","-5,360342562E-2",,,,,,,,,,,,,,,,,
"2,051939519E2","4,264009953E0","-8,107481003E0","-2,200200319E0",,,,,,,,,,,,,,,,,,,,
"2,052055599E2",,,,,,,,,,,,,,,,,,,,,"1,011031128E3",,
"2,052104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,200000000E1"
"2,052121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,052245684E2",,,,,,,,"4,806975365E0","8,037109375E-1","-1,521798968E0",,,,,,,,,,,,,
"2,052403592E2",,,,,,,,,,,,,,,,,,"-1,625040054E1","3,548979950E1","2,707180023E1",,,
"2,052816349E2",,,,"-1,513418704E-1","3,562871516E-1","-1,584737182E0",,,,,,,,,,,,,,,,,
"2,052939519E2","6,142375946E0","-8,294719696E0","-2,815753937E0",,,,,,,,,,,,,,,,,,,,
"2,053055599E2",,,,,,,,,,,,,,,,,,,,,"1,011177185E3",,
"2,053104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,201171875E1"
"2,053121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,053245684E2",,,,,,,,"1,162045002E0","3,495368958E-1","-2,655555964E0",,,,,,,,,,,,,
"2,053403592E2",,,,,,,,,,,,,,,,,,"-2,289939880E1","3,265940094E1","2,716939926E1",,,
"2,053816349E2",,,,"-2,515237629E-1","2,664899528E-1","-2,427425861E0",,,,,,,,,,,,,,,,,
"2,053939519E2","6,918846607E0","-9,505488396E0","-1,655235052E0",,,,,,,,,,,,,,,,,,,,
"2,054035919E1",,,,,,,,,,,,,,,,,,"-2,481480026E1","3,489199877E0","5,206959915E1",,,
"2,054055599E2",,,,,,,,,,,,,,,,,,,,,"1,010934753E3",,
"2,054104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,201953125E1"
"2,054121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"2,054245684E2",,,,,,,,"1,643887043E0","-1,131110191E0","-1,143557191E0",,,,,,,,,,,,,
